Event_Name,Process_Name,File_Path,Time
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,606.3872
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,606.3981
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,606.4005
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,607.5593
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,607.5626
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,608.7572
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,608.7704
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,608.7728
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,609.9273
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,611.0740
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,611.0861
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,611.0886
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,611.8428
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,614.0758
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,614.4985
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,614.5063
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,614.5089
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,616.1993
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,616.6411
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,616.6483
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,616.6507
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,617.9535
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,618.9281
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,618.9400
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,618.9424
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,619.8843
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,621.4260
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,621.5716
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,621.5755
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,621.5780
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,622.3890
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,623.1230
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,623.9404
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,623.9435
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,624.2693
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,624.2770
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,624.2793
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,625.2357
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,626.2505
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,626.6614
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,626.6979
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,626.7006
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,627.7478
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,627.7816
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,629.1088
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,629.4813
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,629.4887
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,629.4911
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,630.5201
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,630.5233
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,631.4563
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,632.3975
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,632.4092
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,632.4116
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,633.8273
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,634.8174
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,634.8281
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,634.8305
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,636.0768
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,637.1474
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,637.7267
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,637.7297
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,637.7794
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,637.7820
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,638.9132
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,639.7180
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,640.2750
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,640.2824
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,640.2847
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,641.6222
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,642.4951
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,642.5049
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,642.5074
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,643.8404
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,644.7280
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,644.7383
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,644.7407
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,646.0335
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,646.8828
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,646.8920
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,646.8945
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,648.0617
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,648.0649
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,649.1994
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,649.2119
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,649.2145
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,650.4491
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,651.5481
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,651.5600
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,651.5624
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,652.8566
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,653.8945
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,653.9046
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,653.9069
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,655.3274
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,656.0332
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,656.0422
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,656.0446
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,657.5359
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,658.1722
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,658.1799
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,658.1822
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,660.9655
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,661.7283
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,661.7376
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,661.7402
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,662.8725
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,662.8761
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,664.0660
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,664.0777
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,664.0802
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,665.4163
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,666.2937
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,666.3047
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,666.3070
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,667.5291
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,668.4403
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,668.4494
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,668.4519
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,670.3748
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,670.9576
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,670.9655
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,670.9679
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,672.5239
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,673.0523
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,673.0603
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,673.0626
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,674.6905
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,674.6939
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,675.1921
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,675.1994
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,675.2019
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,676.8020
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,677.3980
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,677.4077
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,677.4102
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,678.8774
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,678.8807
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,679.6212
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,679.6300
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,679.6325
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,681.1572
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,681.7712
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,681.7799
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,681.7824
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,683.5536
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,683.8162
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,683.8213
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,683.8236
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,685.6185
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,685.8126
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,685.8176
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,685.8201
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,687.6920
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,688.1469
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,688.1532
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,688.1557
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,690.0513
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,690.3196
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,690.3253
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,690.3276
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,692.5163
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,692.6000
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,692.6039
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,692.6066
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,694.3719
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,694.6681
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,694.6838
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,694.6865
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,696.5303
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,696.6883
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,696.6947
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,696.6971
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,698.4417
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,698.8067
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,698.8123
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,698.8145
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,700.4425
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,700.9320
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,700.9386
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,700.9409
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,702.6984
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,703.0535
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,703.0565
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,703.1061
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,703.1084
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,704.9283
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,705.3761
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,705.3827
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,705.3851
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,708.0305
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,709.1312
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,709.1425
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,709.1452
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,710.7451
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,710.7486
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,711.4317
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,711.4413
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,711.4437
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,712.9859
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,713.5346
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,713.5432
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,713.5457
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,715.0723
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,715.0754
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,715.7133
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,715.7210
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,715.7235
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,717.5401
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,717.7949
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,717.8019
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,717.8044
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,719.2437
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,720.1967
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,720.2186
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,720.2255
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,721.8690
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,723.5080
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,723.5368
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,723.5398
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,725.3847
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,725.7008
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,725.7073
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,725.7099
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,727.1970
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,728.0691
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,728.0783
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,728.0807
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,729.8006
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,730.3136
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,730.3208
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,730.3233
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,732.0338
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,732.4539
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,732.4602
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,732.4625
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,734.3711
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,734.5044
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,734.5091
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,734.5114
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,737.6882
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,737.8400
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,737.8440
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,737.8466
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,739.7267
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,739.9593
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,739.9650
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,739.9676
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,741.8364
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,741.8398
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,741.9055
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,742.2457
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,742.2512
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,742.2535
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,743.8141
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,744.3870
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,744.3957
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,744.3980
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,746.2762
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,746.2794
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,746.4533
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,746.4583
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,746.4607
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,748.3992
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,748.5194
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,748.5231
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,748.5254
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,750.2565
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,750.6986
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,750.7067
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,750.7090
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,752.3363
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,752.7402
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,752.7475
FileIO/Write,System,C:\Users\User\Downloads\PerfView\PerfViewData.kernel.etl,752.7571
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,753.3056
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,755.3227
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,755.9523
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,755.9591
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,755.9616
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,757.7100
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,758.1187
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,758.1274
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,758.1297
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,759.6507
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,760.3695
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,760.3789
FileIO/Read,ccsetup574,C:\Users\User\Downloads\ccsetup574.exe,760.3813
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,762.0070
FileIO/Write,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,762.5141
