Time,EventName,PID,PName,ImageBase,FileName
10.4694,Image/DCStart,468,lsass,0x71120000,C:\\Windows\\System32\\cryptnet\.dll
10.4741,Image/DCStart,468,lsass,0x71570000,C:\\Windows\\System32\\dssenh\.dll
10.4782,Image/DCStart,468,lsass,0x73170000,C:\\Windows\\System32\\wkscli\.dll
10.5720,Image/DCStart,468,lsass,0x73180000,C:\\Windows\\System32\\netutils\.dll
10.5794,Image/DCStart,468,lsass,0x740B0000,C:\\Windows\\System32\\WSHTCPIP\.DLL
10.5839,Image/DCStart,468,lsass,0x742F0000,C:\\Windows\\System32\\winnsi\.dll
10.5882,Image/DCStart,468,lsass,0x74300000,C:\\Windows\\System32\\IPHLPAPI\.DLL
10.5923,Image/DCStart,468,lsass,0x74380000,C:\\Windows\\System32\\gpapi\.dll
10.5966,Image/DCStart,468,lsass,0x74440000,C:\\Windows\\System32\\scecli\.dll
10.6008,Image/DCStart,468,lsass,0x74470000,C:\\Windows\\System32\\efslsaext\.dll
10.6049,Image/DCStart,468,lsass,0x74480000,C:\\Windows\\System32\\pku2u\.dll
10.6094,Image/DCStart,468,lsass,0x744C0000,C:\\Windows\\System32\\TSpkg\.dll
10.6132,Image/DCStart,468,lsass,0x744E0000,C:\\Windows\\System32\\rsaenh\.dll
10.6173,Image/DCStart,468,lsass,0x74520000,C:\\Windows\\System32\\wdigest\.dll
10.6219,Image/DCStart,468,lsass,0x74550000,C:\\Windows\\System32\\schannel\.dll
10.6263,Image/DCStart,468,lsass,0x745A0000,C:\\Windows\\System32\\logoncli\.dll
10.6305,Image/DCStart,468,lsass,0x745D0000,C:\\Windows\\System32\\dnsapi\.dll
10.6348,Image/DCStart,468,lsass,0x74620000,C:\\Windows\\System32\\netlogon\.dll
10.6389,Image/DCStart,468,lsass,0x746B0000,C:\\Windows\\System32\\msv1_0\.dll
10.6426,Image/DCStart,468,lsass,0x74700000,C:\\Windows\\System32\\credssp\.dll
10.7245,Image/DCStart,468,lsass,0x74720000,C:\\Windows\\System32\\mswsock\.dll
10.7499,Image/DCStart,468,lsass,0x74760000,C:\\Windows\\System32\\kerberos\.dll
10.7546,Image/DCStart,468,lsass,0x747F0000,C:\\Windows\\System32\\bcryptprimitives\.dll
10.7593,Image/DCStart,468,lsass,0x74830000,C:\\Windows\\System32\\msprivs\.dll
10.7635,Image/DCStart,468,lsass,0x74840000,C:\\Windows\\System32\\wship6\.dll
10.7677,Image/DCStart,468,lsass,0x74850000,C:\\Windows\\System32\\cryptsp\.dll
10.7722,Image/DCStart,468,lsass,0x74870000,C:\\Windows\\System32\\negoexts\.dll
10.7764,Image/DCStart,468,lsass,0x74890000,C:\\Windows\\System32\\netjoin\.dll
10.7809,Image/DCStart,468,lsass,0x748C0000,C:\\Windows\\System32\\ncrypt\.dll
10.7850,Image/DCStart,468,lsass,0x74900000,C:\\Windows\\System32\\authz\.dll
10.7893,Image/DCStart,468,lsass,0x74920000,C:\\Windows\\System32\\bcrypt\.dll
10.7938,Image/DCStart,468,lsass,0x74940000,C:\\Windows\\System32\\cngaudit\.dll
10.7984,Image/DCStart,468,lsass,0x74970000,C:\\Windows\\System32\\wevtapi\.dll
10.8028,Image/DCStart,468,lsass,0x749C0000,C:\\Windows\\System32\\cryptdll\.dll
10.8069,Image/DCStart,468,lsass,0x74A30000,C:\\Windows\\System32\\secur32\.dll
10.8113,Image/DCStart,468,lsass,0x74A40000,C:\\Windows\\System32\\samsrv\.dll
10.8158,Image/DCStart,468,lsass,0x74B10000,C:\\Windows\\System32\\lsasrv\.dll
10.8204,Image/DCStart,468,lsass,0x74C20000,C:\\Windows\\System32\\sspisrv\.dll
10.8244,Image/DCStart,468,lsass,0x74C30000,C:\\Windows\\System32\\sspicli\.dll
10.8285,Image/DCStart,468,lsass,0x74CA0000,C:\\Windows\\System32\\cryptbase\.dll
10.8325,Image/DCStart,468,lsass,0x74D10000,C:\\Windows\\System32\\RpcRtRemote\.dll
10.8365,Image/DCStart,468,lsass,0x74D20000,C:\\Windows\\System32\\winsta\.dll
10.8405,Image/DCStart,468,lsass,0x74DB0000,C:\\Windows\\System32\\profapi\.dll
10.8452,Image/DCStart,468,lsass,0x74DC0000,C:\\Windows\\System32\\msasn1\.dll
10.8497,Image/DCStart,468,lsass,0x74DF0000,C:\\Windows\\System32\\crypt32\.dll
10.8536,Image/DCStart,468,lsass,0x74F80000,C:\\Windows\\System32\\KernelBase\.dll
10.8581,Image/DCStart,468,lsass,0x750C0000,C:\\Windows\\System32\\userenv\.dll
10.8624,Image/DCStart,468,lsass,0x750F0000,C:\\Windows\\System32\\Wldap32\.dll
10.8795,Image/DCStart,468,lsass,0x75140000,C:\\Windows\\System32\\rpcrt4\.dll
10.8837,Image/DCStart,468,lsass,0x757B0000,C:\\Windows\\System32\\msctf\.dll
10.8877,Image/DCStart,468,lsass,0x75880000,C:\\Windows\\System32\\msvcrt\.dll
10.8917,Image/DCStart,468,lsass,0x75940000,C:\\Windows\\System32\\user32\.dll
10.8958,Image/DCStart,468,lsass,0x75D40000,C:\\Windows\\System32\\kernel32\.dll
10.8998,Image/DCStart,468,lsass,0x75E20000,C:\\Windows\\System32\\sechost\.dll
10.9038,Image/DCStart,468,lsass,0x75E40000,C:\\Windows\\System32\\imm32\.dll
10.9078,Image/DCStart,468,lsass,0x75EF0000,C:\\Windows\\System32\\advapi32\.dll
10.9118,Image/DCStart,468,lsass,0x75FA0000,C:\\Windows\\System32\\gdi32\.dll
10.9159,Image/DCStart,468,lsass,0x76DE0000,C:\\Windows\\System32\\ntdll\.dll
10.9199,Image/DCStart,468,lsass,0x76F30000,C:\\Windows\\System32\\nsi\.dll
10.9239,Image/DCStart,468,lsass,0x76F40000,C:\\Windows\\System32\\ws2_32\.dll
10.9422,Image/DCStart,468,lsass,0x76F80000,C:\\Windows\\System32\\usp10\.dll
10.9459,Image/DCStart,468,lsass,0x77020000,C:\\Windows\\System32\\lpk\.dll
10.9496,Image/DCStart,468,lsass,0x77040000,C:\\Windows\\System32\\apisetschema\.dll
10.9692,Image/DCStart,476,lsm,0x00AF0000,C:\\Windows\\System32\\lsm\.exe
10.9735,Image/DCStart,476,lsm,0x74350000,C:\\Windows\\System32\\pcwum\.dll
10.9774,Image/DCStart,476,lsm,0x74700000,C:\\Windows\\System32\\credssp\.dll
10.9812,Image/DCStart,476,lsm,0x74A30000,C:\\Windows\\System32\\secur32\.dll
10.9852,Image/DCStart,476,lsm,0x74AE0000,C:\\Windows\\System32\\wmsgapi\.dll
10.9901,Image/DCStart,476,lsm,0x74B00000,C:\\Windows\\System32\\sysntfy\.dll
10.9941,Image/DCStart,476,lsm,0x74C30000,C:\\Windows\\System32\\sspicli\.dll
10.9979,Image/DCStart,476,lsm,0x74CA0000,C:\\Windows\\System32\\cryptbase\.dll
11.0019,Image/DCStart,476,lsm,0x74D10000,C:\\Windows\\System32\\RpcRtRemote\.dll
11.0058,Image/DCStart,476,lsm,0x74F80000,C:\\Windows\\System32\\KernelBase\.dll
11.0096,Image/DCStart,476,lsm,0x75140000,C:\\Windows\\System32\\rpcrt4\.dll
11.0134,Image/DCStart,476,lsm,0x75880000,C:\\Windows\\System32\\msvcrt\.dll
11.0173,Image/DCStart,476,lsm,0x75D40000,C:\\Windows\\System32\\kernel32\.dll
11.0400,Image/DCStart,476,lsm,0x75E20000,C:\\Windows\\System32\\sechost\.dll
11.0440,Image/DCStart,476,lsm,0x75EF0000,C:\\Windows\\System32\\advapi32\.dll
11.0480,Image/DCStart,476,lsm,0x76DE0000,C:\\Windows\\System32\\ntdll\.dll
11.0520,Image/DCStart,476,lsm,0x77040000,C:\\Windows\\System32\\apisetschema\.dll
11.0928,Image/DCStart,584,svchost,0x004F0000,C:\\Windows\\System32\\svchost\.exe
11.0977,Image/DCStart,584,svchost,0x705B0000,C:\\Windows\\System32\\wbem\\wmiutils\.dll
11.1019,Image/DCStart,584,svchost,0x705F0000,C:\\Windows\\System32\\wbem\\wbemsvc\.dll
11.1060,Image/DCStart,584,svchost,0x707F0000,C:\\Windows\\System32\\wbem\\wbemprox\.dll
11.1102,Image/DCStart,584,svchost,0x70800000,C:\\Windows\\System32\\ntdsapi\.dll
11.1143,Image/DCStart,584,svchost,0x70890000,C:\\Windows\\System32\\wbem\\fastprox\.dll
11.1186,Image/DCStart,584,svchost,0x70930000,C:\\Windows\\System32\\wbem\\WmiDcPrv\.dll
11.1229,Image/DCStart,584,svchost,0x70C90000,C:\\Windows\\System32\\wbemcomn\.dll
11.1265,Image/DCStart,584,svchost,0x74020000,C:\\Windows\\System32\\wtsapi32\.dll
11.1307,Image/DCStart,584,svchost,0x74130000,C:\\Windows\\System32\\rpcss\.dll
11.1349,Image/DCStart,584,svchost,0x742C0000,C:\\Windows\\System32\\ntmarta\.dll
11.1384,Image/DCStart,584,svchost,0x74350000,C:\\Windows\\System32\\pcwum\.dll
11.1424,Image/DCStart,584,svchost,0x74360000,C:\\Windows\\System32\\umpo\.dll
11.1461,Image/DCStart,584,svchost,0x74380000,C:\\Windows\\System32\\gpapi\.dll
11.1502,Image/DCStart,584,svchost,0x743A0000,C:\\Windows\\System32\\SPInf\.dll
11.1544,Image/DCStart,584,svchost,0x743C0000,C:\\Windows\\System32\\umpnpmgr\.dll
11.1581,Image/DCStart,584,svchost,0x744E0000,C:\\Windows\\System32\\rsaenh\.dll
11.1617,Image/DCStart,584,svchost,0x74700000,C:\\Windows\\System32\\credssp\.dll
11.1657,Image/DCStart,584,svchost,0x74710000,C:\\Windows\\System32\\devrtl\.dll
11.1693,Image/DCStart,584,svchost,0x74850000,C:\\Windows\\System32\\cryptsp\.dll
11.1729,Image/DCStart,584,svchost,0x74C30000,C:\\Windows\\System32\\sspicli\.dll
11.1766,Image/DCStart,584,svchost,0x74C50000,C:\\Windows\\System32\\apphelp\.dll
11.1802,Image/DCStart,584,svchost,0x74CA0000,C:\\Windows\\System32\\cryptbase\.dll
11.1839,Image/DCStart,584,svchost,0x74D10000,C:\\Windows\\System32\\RpcRtRemote\.dll
11.1876,Image/DCStart,584,svchost,0x74D20000,C:\\Windows\\System32\\winsta\.dll
11.1913,Image/DCStart,584,svchost,0x74DB0000,C:\\Windows\\System32\\profapi\.dll
11.1949,Image/DCStart,584,svchost,0x74DC0000,C:\\Windows\\System32\\msasn1\.dll
11.1986,Image/DCStart,584,svchost,0x74DF0000,C:\\Windows\\System32\\crypt32\.dll
11.2023,Image/DCStart,584,svchost,0x74F50000,C:\\Windows\\System32\\cfgmgr32\.dll
11.2059,Image/DCStart,584,svchost,0x74F80000,C:\\Windows\\System32\\KernelBase\.dll
11.2106,Image/DCStart,584,svchost,0x75070000,C:\\Windows\\System32\\devobj\.dll
11.2149,Image/DCStart,584,svchost,0x75090000,C:\\Windows\\System32\\wintrust\.dll
11.2187,Image/DCStart,584,svchost,0x750C0000,C:\\Windows\\System32\\userenv\.dll
11.2225,Image/DCStart,584,svchost,0x750F0000,C:\\Windows\\System32\\Wldap32\.dll
11.2264,Image/DCStart,584,svchost,0x75140000,C:\\Windows\\System32\\rpcrt4\.dll
11.2303,Image/DCStart,584,svchost,0x751F0000,C:\\Windows\\System32\\ole32\.dll
11.2341,Image/DCStart,584,svchost,0x757B0000,C:\\Windows\\System32\\msctf\.dll
11.2379,Image/DCStart,584,svchost,0x75880000,C:\\Windows\\System32\\msvcrt\.dll
11.2418,Image/DCStart,584,svchost,0x75940000,C:\\Windows\\System32\\user32\.dll
11.2458,Image/DCStart,584,svchost,0x75CA0000,C:\\Windows\\System32\\oleaut32\.dll
11.2497,Image/DCStart,584,svchost,0x75D40000,C:\\Windows\\System32\\kernel32\.dll
11.2535,Image/DCStart,584,svchost,0x75E20000,C:\\Windows\\System32\\sechost\.dll
11.2572,Image/DCStart,584,svchost,0x75E40000,C:\\Windows\\System32\\imm32\.dll
11.2612,Image/DCStart,584,svchost,0x75E60000,C:\\Windows\\System32\\clbcatq\.dll
11.2648,Image/DCStart,584,svchost,0x75EF0000,C:\\Windows\\System32\\advapi32\.dll
11.2684,Image/DCStart,584,svchost,0x75FA0000,C:\\Windows\\System32\\gdi32\.dll
11.2728,Image/DCStart,584,svchost,0x76C40000,C:\\Windows\\System32\\setupapi\.dll
11.2767,Image/DCStart,584,svchost,0x76DE0000,C:\\Windows\\System32\\ntdll\.dll
11.2804,Image/DCStart,584,svchost,0x76F30000,C:\\Windows\\System32\\nsi\.dll
11.2843,Image/DCStart,584,svchost,0x76F40000,C:\\Windows\\System32\\ws2_32\.dll
11.2880,Image/DCStart,584,svchost,0x76F80000,C:\\Windows\\System32\\usp10\.dll
11.2918,Image/DCStart,584,svchost,0x77020000,C:\\Windows\\System32\\lpk\.dll
11.2956,Image/DCStart,584,svchost,0x77040000,C:\\Windows\\System32\\apisetschema\.dll
11.3170,Image/DCStart,644,VBoxService,0x01360000,C:\\Windows\\System32\\VBoxService\.exe
11.3214,Image/DCStart,644,VBoxService,0x74000000,C:\\Windows\\System32\\dhcpcsvc\.dll
11.3252,Image/DCStart,644,VBoxService,0x74020000,C:\\Windows\\System32\\wtsapi32\.dll
11.3290,Image/DCStart,644,VBoxService,0x740B0000,C:\\Windows\\System32\\WSHTCPIP\.DLL
11.3332,Image/DCStart,644,VBoxService,0x740D0000,C:\\Windows\\System32\\davhlpr\.dll
11.3378,Image/DCStart,644,VBoxService,0x740E0000,C:\\Windows\\System32\\davclnt\.dll
11.3421,Image/DCStart,644,VBoxService,0x74100000,C:\\Windows\\System32\\ntlanman\.dll
11.3462,Image/DCStart,644,VBoxService,0x74120000,C:\\Windows\\System32\\drprov\.dll
11.3505,Image/DCStart,644,VBoxService,0x74190000,C:\\Windows\\System32\\VBoxMRXNP\.dll
11.3542,Image/DCStart,644,VBoxService,0x742C0000,C:\\Windows\\System32\\ntmarta\.dll
11.3580,Image/DCStart,644,VBoxService,0x742F0000,C:\\Windows\\System32\\winnsi\.dll
11.3618,Image/DCStart,644,VBoxService,0x74300000,C:\\Windows\\System32\\IPHLPAPI\.DLL
11.3656,Image/DCStart,644,VBoxService,0x74320000,C:\\Windows\\System32\\version\.dll
11.3694,Image/DCStart,644,VBoxService,0x74330000,C:\\Windows\\System32\\mpr\.dll
11.3732,Image/DCStart,644,VBoxService,0x74720000,C:\\Windows\\System32\\mswsock\.dll
11.3770,Image/DCStart,644,VBoxService,0x74A30000,C:\\Windows\\System32\\secur32\.dll
11.3807,Image/DCStart,644,VBoxService,0x74C30000,C:\\Windows\\System32\\sspicli\.dll
11.3845,Image/DCStart,644,VBoxService,0x74D20000,C:\\Windows\\System32\\winsta\.dll
11.3883,Image/DCStart,644,VBoxService,0x74F80000,C:\\Windows\\System32\\KernelBase\.dll
11.3923,Image/DCStart,644,VBoxService,0x750E0000,C:\\Windows\\System32\\psapi\.dll
11.3961,Image/DCStart,644,VBoxService,0x750F0000,C:\\Windows\\System32\\Wldap32\.dll
11.3998,Image/DCStart,644,VBoxService,0x75140000,C:\\Windows\\System32\\rpcrt4\.dll
11.4035,Image/DCStart,644,VBoxService,0x751F0000,C:\\Windows\\System32\\ole32\.dll
11.4073,Image/DCStart,644,VBoxService,0x757B0000,C:\\Windows\\System32\\msctf\.dll
11.4110,Image/DCStart,644,VBoxService,0x75880000,C:\\Windows\\System32\\msvcrt\.dll
11.4146,Image/DCStart,644,VBoxService,0x75940000,C:\\Windows\\System32\\user32\.dll
11.4187,Image/DCStart,644,VBoxService,0x75A10000,C:\\Windows\\System32\\shlwapi\.dll
11.4224,Image/DCStart,644,VBoxService,0x75D40000,C:\\Windows\\System32\\kernel32\.dll
11.4261,Image/DCStart,644,VBoxService,0x75E20000,C:\\Windows\\System32\\sechost\.dll
11.4298,Image/DCStart,644,VBoxService,0x75E40000,C:\\Windows\\System32\\imm32\.dll
11.4335,Image/DCStart,644,VBoxService,0x75EF0000,C:\\Windows\\System32\\advapi32\.dll
11.4373,Image/DCStart,644,VBoxService,0x75FA0000,C:\\Windows\\System32\\gdi32\.dll
11.4414,Image/DCStart,644,VBoxService,0x75FF0000,C:\\Windows\\System32\\shell32\.dll
11.4452,Image/DCStart,644,VBoxService,0x76DE0000,C:\\Windows\\System32\\ntdll\.dll
11.4489,Image/DCStart,644,VBoxService,0x76F30000,C:\\Windows\\System32\\nsi\.dll
11.4525,Image/DCStart,644,VBoxService,0x76F40000,C:\\Windows\\System32\\ws2_32\.dll
11.4562,Image/DCStart,644,VBoxService,0x76F80000,C:\\Windows\\System32\\usp10\.dll
11.4598,Image/DCStart,644,VBoxService,0x77020000,C:\\Windows\\System32\\lpk\.dll
11.4636,Image/DCStart,644,VBoxService,0x77040000,C:\\Windows\\System32\\apisetschema\.dll
11.4812,Image/DCStart,700,svchost,0x004F0000,C:\\Windows\\System32\\svchost\.exe
11.4854,Image/DCStart,700,svchost,0x729F0000,C:\\Windows\\System32\\FWPUCLNT\.DLL
11.4897,Image/DCStart,700,svchost,0x74030000,C:\\Windows\\System32\\FirewallAPI\.dll
11.4935,Image/DCStart,700,svchost,0x740B0000,C:\\Windows\\System32\\WSHTCPIP\.DLL
11.4977,Image/DCStart,700,svchost,0x740C0000,C:\\Windows\\System32\\RpcEpMap\.dll
11.5014,Image/DCStart,700,svchost,0x74130000,C:\\Windows\\System32\\rpcss\.dll
11.5051,Image/DCStart,700,svchost,0x74320000,C:\\Windows\\System32\\version\.dll
11.5088,Image/DCStart,700,svchost,0x744E0000,C:\\Windows\\System32\\rsaenh\.dll
11.5125,Image/DCStart,700,svchost,0x74700000,C:\\Windows\\System32\\credssp\.dll
11.5162,Image/DCStart,700,svchost,0x74720000,C:\\Windows\\System32\\mswsock\.dll
11.5199,Image/DCStart,700,svchost,0x74840000,C:\\Windows\\System32\\wship6\.dll
11.5236,Image/DCStart,700,svchost,0x74850000,C:\\Windows\\System32\\cryptsp\.dll
11.5273,Image/DCStart,700,svchost,0x74A30000,C:\\Windows\\System32\\secur32\.dll
11.5311,Image/DCStart,700,svchost,0x74C30000,C:\\Windows\\System32\\sspicli\.dll
11.5348,Image/DCStart,700,svchost,0x74CA0000,C:\\Windows\\System32\\cryptbase\.dll
11.5385,Image/DCStart,700,svchost,0x74D10000,C:\\Windows\\System32\\RpcRtRemote\.dll
11.5422,Image/DCStart,700,svchost,0x74F80000,C:\\Windows\\System32\\KernelBase\.dll
11.5459,Image/DCStart,700,svchost,0x75140000,C:\\Windows\\System32\\rpcrt4\.dll
11.5496,Image/DCStart,700,svchost,0x751F0000,C:\\Windows\\System32\\ole32\.dll
11.5532,Image/DCStart,700,svchost,0x757B0000,C:\\Windows\\System32\\msctf\.dll
11.5569,Image/DCStart,700,svchost,0x75880000,C:\\Windows\\System32\\msvcrt\.dll
11.5606,Image/DCStart,700,svchost,0x75940000,C:\\Windows\\System32\\user32\.dll
11.5643,Image/DCStart,700,svchost,0x75CA0000,C:\\Windows\\System32\\oleaut32\.dll
11.5680,Image/DCStart,700,svchost,0x75D40000,C:\\Windows\\System32\\kernel32\.dll
11.5716,Image/DCStart,700,svchost,0x75E20000,C:\\Windows\\System32\\sechost\.dll
11.5753,Image/DCStart,700,svchost,0x75E40000,C:\\Windows\\System32\\imm32\.dll
11.5789,Image/DCStart,700,svchost,0x75E60000,C:\\Windows\\System32\\clbcatq\.dll
11.5826,Image/DCStart,700,svchost,0x75EF0000,C:\\Windows\\System32\\advapi32\.dll
11.5863,Image/DCStart,700,svchost,0x75FA0000,C:\\Windows\\System32\\gdi32\.dll
11.5900,Image/DCStart,700,svchost,0x76DE0000,C:\\Windows\\System32\\ntdll\.dll
11.5936,Image/DCStart,700,svchost,0x76F30000,C:\\Windows\\System32\\nsi\.dll
11.5973,Image/DCStart,700,svchost,0x76F40000,C:\\Windows\\System32\\ws2_32\.dll
11.6010,Image/DCStart,700,svchost,0x76F80000,C:\\Windows\\System32\\usp10\.dll
11.6046,Image/DCStart,700,svchost,0x77020000,C:\\Windows\\System32\\lpk\.dll
11.6083,Image/DCStart,700,svchost,0x77040000,C:\\Windows\\System32\\apisetschema\.dll
11.6528,Image/DCStart,788,svchost,0x004F0000,C:\\Windows\\System32\\svchost\.exe
11.6567,Image/DCStart,788,svchost,0x00720000,C:\\Windows\\System32\\winlogon\.exe
11.6607,Image/DCStart,788,svchost,0x00BC0000,C:\\Windows\\System32\\wbem\\WinMgmtR\.dll
11.6644,Image/DCStart,788,svchost,0x00CD0000,C:\\Windows\\System32\\winlogon\.exe
11.6680,Image/DCStart,788,svchost,0x00D20000,C:\\Windows\\System32\\services\.exe
11.6723,Image/DCStart,788,svchost,0x63790000,C:\\Windows\\System32\\cabinet\.dll
11.6766,Image/DCStart,788,svchost,0x637B0000,C:\\Windows\\System32\\wuapi\.dll
11.6810,Image/DCStart,788,svchost,0x63840000,C:\\Windows\\System32\\wscsvc\.dll
11.6851,Image/DCStart,788,svchost,0x63980000,C:\\Windows\\System32\\dbghelp\.dll
11.6893,Image/DCStart,788,svchost,0x6B0F0000,C:\\Windows\\System32\\p2pcollab\.dll
11.6934,Image/DCStart,788,svchost,0x6B160000,C:\\Windows\\System32\\P2P\.dll
11.7160,Image/DCStart,788,svchost,0x6B210000,C:\\Windows\\System32\\provsvc\.dll
11.7210,Image/DCStart,788,svchost,0x6F1C0000,C:\\Windows\\System32\\fdProxy\.dll
11.7253,Image/DCStart,788,svchost,0x6F950000,C:\\Windows\\System32\\tquery\.dll
11.7297,Image/DCStart,788,svchost,0x6FEB0000,C:\\Program\ Files\\Internet\ Explorer\\ieproxy\.dll
11.7342,Image/DCStart,788,svchost,0x6FF20000,C:\\Windows\\System32\\pnrpnsp\.dll
11.7383,Image/DCStart,788,svchost,0x70230000,C:\\Windows\\System32\\npmproxy\.dll
11.7420,Image/DCStart,788,svchost,0x702F0000,C:\\Windows\\System32\\wbem\\WinMgmtR\.dll
11.7460,Image/DCStart,788,svchost,0x70400000,C:\\Windows\\System32\\msxml6\.dll
11.7497,Image/DCStart,788,svchost,0x705F0000,C:\\Windows\\System32\\wbem\\wbemsvc\.dll
11.7534,Image/DCStart,788,svchost,0x707F0000,C:\\Windows\\System32\\wbem\\wbemprox\.dll
11.7570,Image/DCStart,788,svchost,0x70800000,C:\\Windows\\System32\\ntdsapi\.dll
11.7606,Image/DCStart,788,svchost,0x70890000,C:\\Windows\\System32\\wbem\\fastprox\.dll
11.7647,Image/DCStart,788,svchost,0x70B40000,C:\\Windows\\System32\\fundisc\.dll
11.7684,Image/DCStart,788,svchost,0x70C90000,C:\\Windows\\System32\\wbemcomn\.dll
11.7726,Image/DCStart,788,svchost,0x71460000,C:\\Windows\\System32\\dhcpcsvc6\.dll
11.7767,Image/DCStart,788,svchost,0x72A60000,C:\\Windows\\System32\\dhcpcore6\.dll
11.7807,Image/DCStart,788,svchost,0x72AA0000,C:\\Windows\\System32\\dhcpcore\.dll
11.7847,Image/DCStart,788,svchost,0x72B10000,C:\\Windows\\System32\\nrpsrv\.dll
11.7887,Image/DCStart,788,svchost,0x72BB0000,C:\\Windows\\System32\\lmhsvc\.dll
11.7928,Image/DCStart,788,svchost,0x72C70000,C:\\Windows\\System32\\AudioSes\.dll
11.7975,Image/DCStart,788,svchost,0x72DF0000,C:\\Windows\\System32\\atl\.dll
11.8022,Image/DCStart,788,svchost,0x72E70000,C:\\Windows\\System32\\api\-ms\-win\-downlevel\-shlwapi\-l2\-1\-0\.dll
11.8061,Image/DCStart,788,svchost,0x73170000,C:\\Windows\\System32\\wkscli\.dll
11.8099,Image/DCStart,788,svchost,0x73180000,C:\\Windows\\System32\\netutils\.dll
11.8141,Image/DCStart,788,svchost,0x73430000,C:\\Windows\\System32\\xmllite\.dll
11.8183,Image/DCStart,788,svchost,0x73510000,C:\\Windows\\System32\\MMDevAPI\.dll
11.8226,Image/DCStart,788,svchost,0x73550000,C:\\Windows\\System32\\powrprof\.dll
11.8271,Image/DCStart,788,svchost,0x73580000,C:\\Windows\\System32\\actxprxy\.dll
11.8315,Image/DCStart,788,svchost,0x735D0000,C:\\Windows\\System32\\audiosrv\.dll
11.8357,Image/DCStart,788,svchost,0x738B0000,C:\\Windows\\System32\\avrt\.dll
11.8404,Image/DCStart,788,svchost,0x73920000,C:\\Windows\\System32\\propsys\.dll
11.8447,Image/DCStart,788,svchost,0x73D30000,C:\\Windows\\System32\\wevtsvc\.dll
11.8486,Image/DCStart,788,svchost,0x74000000,C:\\Windows\\System32\\dhcpcsvc\.dll
11.8522,Image/DCStart,788,svchost,0x74030000,C:\\Windows\\System32\\FirewallAPI\.dll
11.8558,Image/DCStart,788,svchost,0x740B0000,C:\\Windows\\System32\\WSHTCPIP\.DLL
11.8594,Image/DCStart,788,svchost,0x742F0000,C:\\Windows\\System32\\winnsi\.dll
11.8632,Image/DCStart,788,svchost,0x74300000,C:\\Windows\\System32\\IPHLPAPI\.DLL
11.8670,Image/DCStart,788,svchost,0x74320000,C:\\Windows\\System32\\version\.dll
11.8708,Image/DCStart,788,svchost,0x74380000,C:\\Windows\\System32\\gpapi\.dll
11.8746,Image/DCStart,788,svchost,0x744E0000,C:\\Windows\\System32\\rsaenh\.dll
11.8877,Image/DCStart,788,svchost,0x745D0000,C:\\Windows\\System32\\dnsapi\.dll
11.8930,Image/DCStart,788,svchost,0x74700000,C:\\Windows\\System32\\credssp\.dll
11.8968,Image/DCStart,788,svchost,0x74720000,C:\\Windows\\System32\\mswsock\.dll
11.9006,Image/DCStart,788,svchost,0x74840000,C:\\Windows\\System32\\wship6\.dll
11.9426,Image/DCStart,788,svchost,0x74850000,C:\\Windows\\System32\\cryptsp\.dll
11.9487,Image/DCStart,788,svchost,0x74920000,C:\\Windows\\System32\\bcrypt\.dll
11.9526,Image/DCStart,788,svchost,0x74970000,C:\\Windows\\System32\\wevtapi\.dll
11.9564,Image/DCStart,788,svchost,0x74A30000,C:\\Windows\\System32\\secur32\.dll
11.9602,Image/DCStart,788,svchost,0x74C30000,C:\\Windows\\System32\\sspicli\.dll
11.9640,Image/DCStart,788,svchost,0x74CA0000,C:\\Windows\\System32\\cryptbase\.dll
11.9678,Image/DCStart,788,svchost,0x74D10000,C:\\Windows\\System32\\RpcRtRemote\.dll
11.9715,Image/DCStart,788,svchost,0x74D20000,C:\\Windows\\System32\\winsta\.dll
11.9753,Image/DCStart,788,svchost,0x74DB0000,C:\\Windows\\System32\\profapi\.dll
11.9791,Image/DCStart,788,svchost,0x74DC0000,C:\\Windows\\System32\\msasn1\.dll
11.9828,Image/DCStart,788,svchost,0x74DF0000,C:\\Windows\\System32\\crypt32\.dll
11.9869,Image/DCStart,788,svchost,0x74F20000,C:\\Windows\\System32\\api\-ms\-win\-downlevel\-advapi32\-l1\-1\-0\.dll
